call_id,topic,tone,customer_text
CALL20250915-1263,loan_closure,harsh,"Mr. Khan: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Do not send scripted replies; address the issue directly. If it isn’t resolved, I will escalate a formal complaint. Keep it short and specific. My registered mobile ends with 2708."
CALL20250915-1264,loan_inquiry,neutral,"Mr. Iyer: I’m exploring a personal loan around ₹15000. What would be the interest rate, EMI, and tenure options? Please share the exact steps and any documents required. I need the details so I can decide. Keep it short and specific. If needed, I can visit the branch on 13-Sep-2025."
CALL20250915-1265,insurance_claim_status,polite,Mr. Banerjee: I submitted an insurance claim 11-Sep-2025 with reference CLM5476142. What’s the status and next steps? Pls guide me through the process and email a summary as well. Could you pls help me with this? I’d really appreciate it. Pls share steps & TAT. Email also ok. My registered mobile ends with 8844.
CALL20250915-1266,card_block_unblock,harsh,Mr. Singh: My card ending 2052 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Do not send scripted replies; address the issue directly. This is ridiculous and far below service standards. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1267,loan_approval_status,polite,Mr. Iyer: I filed a loan application 29-Aug-2025 with ID APP493051. What is the current approval status and expected timeline? Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Keep it short and specific.
CALL20250915-1268,card_block_unblock,polite,Mr. Sharma: My card ending 0222 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Thanks in advance for your support. Pls guide me through the process and email a summary as well. Pls share steps & TAT. Email also ok.
CALL20250915-1269,insurance_new_policy,polite,"Mr. Iyer: I’m considering a term insurance plan for ₹25000 sum assured. Share options, premium, and riders. Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. Kindly confirm by email and SMS."
CALL20250915-1270,loan_inquiry,neutral,"Mr. Gupta: I’m exploring a personal loan around ₹25000. What would be the interest rate, EMI, and tenure options? I need the details so I can decide. Kindly confirm the figures and timelines. Keep it short and specific."
CALL20250915-1271,policy_cancellation,neutral,"Mr. Banerjee: I want to cancel my policy POL43035365 and understand the refund rules. Tell me the procedure and timelines. I need the details so I can decide. Kindly confirm the figures and timelines. Kindly confirm by email and SMS. If needed, I can visit the branch on 12-Sep-2025."
CALL20250915-1272,policy_cancellation,polite,Mr. Sharma: I want to cancel my policy POL27114186 and understand the refund rules. Tell me the procedure and timelines. Kindly share the pro-rated refund amount and how long refunds usually take. Thanks in advance for your support. Kindly guide me through the process and email a summary as well. Provide the exact steps and any reference numbers. I prefer communication by SMS for quick updates.
CALL20250915-1273,insurance_claim_status,neutral,Mr. Iyer: I submitted an insurance claim 31-Aug-2025 with reference CLM0932525. What’s the status and next steps? All requested bills and reports were uploaded; inform me if any additional document is required. I need the details so I can decide. Please share the exact steps and any documents required. Provide the exact steps and any reference numbers. My registered mobile ends with 8892.
CALL20250915-1274,policy_renewal,polite,Mr. Reddy: My policy POL81217535 is due for renewal next week. Explain renewal steps and if any grace period applies. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Keep it short and specific.
CALL20250915-1275,account_closing,harsh,"Mr. Pillai: I’d like to close my savings account ending 1298. Tell me the exact process and any charges involved. Do not send scripted replies; address the issue directly. If it isn’t resolved, I will escalate a formal complaint. Keep it short and specific. My registered mobile ends with 0428."
CALL20250915-1276,card_block_unblock,harsh,"Ms. Nair: My card ending 5034 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I’m ready to verify via OTP; if replacement is needed, tell me the fee and delivery timeline. This is ridiculous and far below service standards. Do not send scripted replies; address the issue directly. Provide the exact steps and any reference numbers."
CALL20250915-1277,card_activation,neutral,Mr. Gupta: My new credit card ending 4587 arrived. Pls instruct me on activation and initial PIN setup. Pls confirm the figures and timelines. Pls share the exact steps and any documents required. Pls share steps & TAT. Email also ok.
CALL20250915-1278,loan_approval_status,polite,Mr. Gupta: I filed a loan application 04-Sep-2025 with ID APP203382. What is the current approval status and expected timeline? Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS. Please share a ticket number for reference.
CALL20250915-1279,insurance_claim_status,frustrated,"Mr. Reddy: I submitted an insurance claim 21-Aug-2025 with reference CLM4686063. What’s the status and next steps? Please expedite and keep me posted. I have been waiting longer than expected and it’s inconvenient. Kindly confirm by email and SMS. If needed, I can visit the branch on 06-Sep-2025."
CALL20250915-1280,card_block_unblock,neutral,Ms. Nair: My card ending 7138 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Kindly confirm the figures and timelines. I need the details so I can decide. Keep it short and specific.
CALL20250915-1281,insurance_new_policy,neutral,"Ms. Menon: I’m considering a term insurance plan for ₹50000 sum assured. Share options, premium, and riders. Please share the exact steps and any documents required. I need the details so I can decide. Keep it short and specific. My registered mobile ends with 4887."
CALL20250915-1282,loan_closure,frustrated,Ms. Nair: I want to close my loan and obtain the NOC. Pls confirm the foreclosure amount today and the steps to finish closure. Pls expedite and keep me posted. This delay is causing issues for my plans. Pls share steps & TAT. Email also ok.
CALL20250915-1283,card_block_unblock,aggressive,Mr. Iyer: My card ending 9643 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. I’ve repeated this multiple times; I want action now. This delay is unacceptable; I expect a concrete resolution today. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-1284,policy_renewal,aggressive,Ms. Chawla: My policy POL72218233 is due for renewal next week. Explain renewal steps and if any grace period applies. This delay is unacceptable; I expect a concrete resolution today. Stop pushing generic updates and fix it. Kindly confirm by email and SMS. Please share a ticket number for reference.
CALL20250915-1285,insurance_new_policy,neutral,"Ms. Patel: I’m considering a term insurance plan for ₹600000 sum assured. Share options, premium, and riders. Pls confirm the figures and timelines. Pls share the exact steps and any documents required. Pls share steps & TAT. Email also ok."
CALL20250915-1286,policy_cancellation,polite,Mr. Khan: I want to cancel my policy POL14573365 and understand the refund rules. Tell me the procedure and timelines. Thanks in advance for your support. Pls guide me through the process and email a summary as well. Pls share steps & TAT. Email also ok. My email on record is verified; last update was on 05-Aug-2025.
